20
Jefferson County
-96.2124330000 32.5225792611
-96.1981740000 32.5541855107
-96.2410130000 32.6026572891
-96.3490520000 32.5302087012
-96.4576570000 32.3353167377
-96.5674740000 32.2787756951
-96.6016390000 32.2158878098
-96.4890290000 32.1915638278
-96.4887470000 32.1750885676
-96.4697420000 32.1762364940
-96.4384310000 32.1399477003
-96.4239200000 32.1541223806
-96.4161680000 32.1010011960
-96.3878330000 32.0895301217
-96.3635560000 32.1023829123
-96.3547670000 32.0807650568
-96.3694460000 32.0681050938
-96.3400120000 32.0482172169
-96.3246690000 31.9965100419
-96.2842410000 31.9942398961
-96.2881390000 31.9611696082
-96.2729030000 31.9519042849
-96.2983170000 31.9485520249
-96.2993770000 31.9126168394
-96.2686770000 31.8878389145
-96.1778030000 31.9303047633
-96.1746060000 31.9063308608
-96.1506350000 31.9013433593
-96.1549300000 31.8554403690
-96.1403730000 31.8662365385
-96.1469570000 31.9160364284
-96.1219790000 31.9171226042
-96.1132510000 31.9515888829
-96.0805740000 31.9700529710
-96.1298750000 31.9959857119
-96.1325760000 32.0413945150
-96.1609950000 32.0909894841
-96.1598970000 32.1295724957
-96.1878660000 32.1664725221
-96.1648790000 32.2355658453
-96.1777730000 32.2943077710
-96.1604770000 32.3248141192
-96.1626740000 32.3648938722
-96.1831510000 32.3969619506
-96.1682590000 32.4272400889
48
28
-99.7139740000 33.9032343370
-99.7216950000 33.3084616992
-99.7163240000 33.2891779893
-99.7094500000 33.3084041834
-99.6725160000 33.2821367022
-99.6934660000 33.2589857949
-99.6545330000 33.2561312855
-99.6778180000 33.2185825783
-99.6543660000 33.2151251310
-99.6268840000 33.1807149275
-99.6081090000 33.1916330912
-99.6228870000 33.2185825783
-99.6018520000 33.2092062061
-99.5368730000 33.1991657566
-99.5129700000 33.1301704286
-99.4961400000 33.1536106376
-99.4724730000 33.1264392087
-99.4368970000 33.1550512016
-99.4437710000 33.1890359424
-99.3574370000 33.1375558988
-99.3445590000 33.1523881071
-99.3471760000 33.1295821437
-99.3152390000 33.1127775093
-99.2472460000 33.1944237756
-99.2027660000 33.1797828536
-99.1958690000 33.8998671756
-99.6314160000 33.9022759895
-99.7139740000 33.9032343370
48
5
-101.0411610000 35.9908570563
-101.0387880000 35.4668062476
-100.5174480000 35.4675872061
-100.5186920000 35.9932949121
-101.0411610000 35.9908570563
48
9
-100.0484770000 35.9936861782
-100.0465010000 36.4686060306
-100.0089950000 36.4831137602
-99.9976200000 36.4623228920
-99.9977190000 36.5681720526
-100.4177860000 36.5702217549
-100.5173420000 36.5709239660
-100.5186920000 35.9932949121
-100.0484770000 35.9936861782
48
16
-99.6032260000 32.7354299027
-99.6018520000 33.2092062061
-99.6228870000 33.2185825783
-99.6081090000 33.1916330912
-99.6268840000 33.1807149275
-99.6543660000 33.2151251310
-99.6778180000 33.2185825783
-99.6545330000 33.2561312855
-99.6934660000 33.2589857949
-99.6725160000 33.2821367022
-99.7094500000 33.3084041834
-99.7163240000 33.2891779893
-99.7216950000 33.3084616992
-100.1112370000 33.3125794405
-100.1152190000 32.7362449629
-99.6032260000 32.7354299027
48
6
-101.6887440000 34.4275155062
-101.6912840000 34.9466177328
-102.0762180000 34.9440719762
-102.2085190000 34.9431852664
-102.2027050000 34.4251992308
-101.6887440000 34.4275155062
48
9
-97.3344650000 31.9390372960
-97.3695370000 31.9584224013
-97.4921570000 31.7163186383
-97.6510930000 31.5532890603
-97.3158260000 31.2267066455
-97.0244600000 31.5323311577
-97.0807110000 31.7681528531
-97.1966930000 31.8614581972
-97.3344650000 31.9390372960
48
9
-98.5916670000 32.0515944850
-98.5878980000 31.6334865827
-98.4140170000 31.4008434257
-98.2976000000 31.5168015165
-98.1729740000 31.8851004389
-98.1255570000 31.9661052391
-98.3498690000 32.0352394663
-98.4031980000 32.0519623928
-98.5916670000 32.0515944850
48
6
-100.1143340000 29.9223049986
-100.1137160000 29.4102783497
-99.3941800000 29.4180022249
-99.3957370000 29.9139413872
-99.4090190000 29.9136941340
-100.1143340000 29.9223049986
48
7
-102.5256350000 36.5696309328
-102.0904160000 36.5697507919
-101.9980160000 36.5696357756
-101.9984890000 37.0978509546
-102.1688390000 37.0969077521
-102.5251850000 37.0963138434
-102.5256350000 36.5696309328
48
10
-98.0983120000 30.0806016801
-98.1909940000 30.1894867913
-98.4073330000 30.4548565594
-98.8047260000 30.6109012761
-98.8049010000 30.4273865080
-98.8008420000 29.9215814205
-98.8011860000 29.9108558865
-98.3355480000 29.9173642440
-98.3350300000 29.8818995852
-98.0983120000 30.0806016801
48
33
-98.4396900000 32.6680049789
-98.4587480000 32.6470103868
-98.4425740000 32.6174319144
-98.4528960000 32.5970626421
-98.4470980000 32.5772719535
-98.4145050000 32.5660248620
-98.4187470000 32.5475464642
-98.4457860000 32.5419254419
-98.4570010000 32.4909784684
-98.4229350000 32.4752338501
-98.4222030000 32.4416316278
-98.3775710000 32.4419751934
-98.4283450000 32.3936709121
-98.4306410000 32.3525754206
-98.3716280000 32.3340275630
-98.4139630000 32.2892053836
-98.4021910000 32.2593400767
-98.4417500000 32.2479214465
-98.4005810000 32.1671777211
-98.4132840000 32.1524798244
-98.4065550000 32.1302484287
-98.3733600000 32.1383413568
-98.3507920000 32.1204803141
-98.3498690000 32.0352394663
-98.1255570000 31.9661052391
-98.0960080000 32.0156509121
-98.0976560000 32.0488102625
-98.1200100000 32.0390619627
-98.0498890000 32.1959261845
-97.9660110000 32.3769285098
-97.8285140000 32.5241491628
-97.9116820000 32.6742870907
-98.4396900000 32.6680049789
48
12
-94.7200390000 34.8783005117
-94.7699890000 34.9048970123
-94.8197400000 34.9716173294
-94.9180220000 35.0472852566
-94.9412990000 35.0814723461
-95.0306850000 35.0795653460
-95.0589520000 35.0588173232
-95.0988310000 35.0340522606
-95.1261290000 35.0333508736
-95.1521840000 35.0081958843
-95.1521070000 34.8758695543
-94.7200390000 34.8783005117
48
6
-99.4724430000 35.4689766560
-98.9539410000 35.4671895394
-98.9530490000 35.9915553005
-99.4756470000 35.9913109145
-99.4744950000 35.8703953505
-99.4724430000 35.4689766560
48
5
-101.0411610000 35.9908570563
-101.5635830000 35.9870360594
-101.5568850000 35.4638681234
-101.0387880000 35.4668062476
-101.0411610000 35.9908570563
48
6
-101.6292570000 37.0971913205
-101.4715650000 37.0969637355
-101.0907520000 37.0979154578
-101.0862810000 37.6273808254
-101.6229400000 37.6285761962
-101.6292570000 37.0971913205
